"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"51109","2","102","72","0","2019","A","N",12,0,0,0,0,0,0,"N",1.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51109","3","102","72","0","2019","A","",23,1459,53173582,20045,22,701,36437,"",1.44,1.58,1.29,0.02,0.00,0.82,0.82,"",0,0.0,18,1.2,2823665,5.6,-13886,-40.9,-15,-40.5,29,4.3,1502,4.3
"51109","5","102","72","0","2019","A","",778,5830,301332131,59481595,712153,994,51689,"",0.94,0.86,0.92,0.90,0.85,1.07,1.07,"",10,1.3,352,6.4,28306870,10.4,4424336,8.0,160519,29.1,36,3.8,1852,3.7
"51111","1","102","72","0","2019","A","",5,19,822171,0,0,840,43655,"",2.68,0.41,0.35,0.00,0.00,0.85,0.85,"",1,25.0,0,0.0,-64262,-7.2,0,0.0,0,0.0,-46,-5.2,-2393,-5.2
"51111","2","102","72","0","2019","A","N",13,0,0,0,0,0,0,"N",6.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51111","3","102","72","0","2019","A","",14,423,13916804,3587024,7297,633,32894,"",2.71,1.80,1.83,13.74,10.07,1.02,1.02,"",0,0.0,-1,-0.2,690949,5.2,32019,0.9,-1720,-19.1,33,5.5,1683,5.4
"51111","5","102","72","0","2019","A","",240,989,36867979,8996094,73185,717,37287,"",0.90,0.57,0.61,0.60,0.72,1.06,1.07,"",-3,-1.2,-104,-9.5,-95226,-0.3,-493740,-5.2,-16267,-18.2,67,10.3,3466,10.2
"51113","1","102","72","0","2019","A","",12,61,2617790,0,0,822,42739,"",5.61,1.05,0.86,0.00,0.00,0.82,0.82,"",1,9.1,-3,-4.7,-211696,-7.5,0,0.0,0,0.0,-26,-3.1,-1357,-3.1
"51113","2","102","72","0","2019","A","N",13,0,0,0,0,0,0,"N",5.38,0,0,0,0,0,0,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"51113","3","102","72","0","2019","A","",6,486,18262437,73934,158,723,37583,"",1.02,1.63,1.86,0.24,0.15,1.14,1.14,"",0,0.0,2,0.4,596770,3.4,9508,14.8,5,3.3,21,3.0,1096,3.0
"51113","5","102","72","0","2019","A","",245,1844,64182703,16713133,156013,669,34805,"",0.80,0.84,0.82,0.93,1.06,0.97,0.97,"",-3,-1.2,40,2.2,3934823,6.5,1069224,6.8,-4118,-2.6,27,4.2,1405,4.2
"51115","1","102","72","0","2019","A","",14,16,737300,0,0,900,46813,"",10.56,0.54,0.60,0.00,0.00,1.13,1.13,"",2,16.7,-2,-11.1,-65249,-8.1,0,0.0,0,0.0,62,7.4,3236,7.4
"51115","2","102","72","0","2019","A","N",7,0,0,0,0,0,0,"N",4.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51115","3","102","72","0","2019","A","",3,345,11013936,2842080,3236,614,31948,"",0.82,2.30,2.80,17.04,4.14,1.22,1.22,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51115","5","102","72","0","2019","A","",157,947,24262256,7112743,105016,493,25631,"",0.83,0.86,0.77,0.74,0.96,0.91,0.91,"",-6,-3.7,29,3.2,691591,2.9,299663,4.4,6398,6.5,-1,-0.2,-40,-0.2
"51117","1","102","72","0","2019","A","",15,118,7319572,0,0,1193,62030,"",2.27,0.55,0.68,0.00,0.00,1.23,1.23,"",1,7.1,0,0.0,-94876,-1.3,0,0.0,0,0.0,-16,-1.3,-849,-1.4
"51117","2","102","72","0","2019","A","N",18,0,0,0,0,0,0,"N",2.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51117","3","102","72","0","2019","A","",20,1382,48160521,4863669,6352,670,34851,"",1.09,1.27,1.39,4.37,1.71,1.10,1.10,"",0,0.0,7,0.5,2355555,5.1,-1385389,-22.2,-8235,-56.5,29,4.5,1532,4.6
"51117","5","102","72","0","2019","A","",904,7903,269910670,60796241,474307,657,34153,"",0.96,0.98,0.98,0.95,0.91,0.99,0.99,"",-7,-0.8,-52,-0.7,6566490,2.5,-476012,-0.8,-128885,-21.4,20,3.1,1051,3.2
"51119","1","102","72","0","2019","A","",10,21,1023644,0,0,956,49732,"",4.36,0.34,0.32,0.00,0.00,0.98,0.98,"",1,11.1,-2,-8.7,-58165,-5.4,0,0.0,0,0.0,31,3.4,1652,3.4
"51119","2","102","72","0","2019","A","N",7,0,0,0,0,0,0,"N",2.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51119","3","102","72","0","2019","A","",6,917,33993523,4087492,10154,713,37070,"",0.95,2.87,3.35,12.12,10.95,1.17,1.16,"",0,0.0,-3,-0.3,1592646,4.9,-60786,-1.5,-5397,-34.7,36,5.3,1842,5.2
"51119","5","102","72","0","2019","A","",284,1885,61361949,16815320,140743,626,32561,"",0.87,0.80,0.76,0.87,1.08,0.95,0.95,"",2,0.7,33,1.8,-10098219,-14.1,868823,5.4,4534,3.3,-116,-15.6,-6035,-15.6
"51121","1","102","72","0","2019","A","",18,210,14222210,0,0,1304,67806,"",1.30,0.27,0.27,0.00,0.00,1.02,1.02,"",1,5.9,3,1.4,76878,0.5,0,0.0,0,0.0,-10,-0.8,-501,-0.7
"51121","2","102","72","0","2019","A","N",18,0,0,0,0,0,0,"N",1.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51121","3","102","72","0","2019","A","",64,4155,154172282,48814401,93501,714,37106,"",1.68,1.03,0.92,12.26,8.70,0.89,0.89,"",0,0.0,27,0.7,7459811,5.1,14722052,43.2,-9128,-8.9,30,4.4,1562,4.4
"51121","5","102","72","0","2019","A","",1958,22275,824159597,186986733,1380114,712,37000,"",0.99,0.75,0.61,0.82,0.91,0.82,0.82,"",-3,-0.2,-158,-0.7,32823769,4.1,-153242,-0.1,-269798,-16.4,34,5.0,1724,4.9
"51125","1","102","72","0","2019","A","",14,57,3294417,0,0,1111,57797,"",4.28,0.76,0.86,0.00,0.00,1.14,1.14,"",1,7.7,5,9.6,418291,14.5,0,0.0,0,0.0,47,4.4,2487,4.5
"51125","2","102","72","0","2019","A","N",13,0,0,0,0,0,0,"N",3.52,0,0,0,0,0,0,"N",1,8.3,0,0,0,0,0,0,0,0,0,0,0,0
"51125","3","102","72","0","2019","A","",4,625,22299020,0,0,686,35683,"",0.44,1.63,1.82,0.00,0.00,1.12,1.12,"",0,0.0,12,2.0,949957,4.4,0,0.0,0,0.0,16,2.4,832,2.4
"51125","5","102","72","0","2019","A","",406,2161,77337553,20092058,143365,688,35789,"",0.87,0.76,0.79,0.84,0.91,1.04,1.04,"",-22,-5.1,-20,-0.9,290332,0.4,447067,2.3,-9351,-6.1,9,1.3,469,1.3
"51127","1","102","72","0","2019","A","",7,48,2247168,0,0,907,47143,"",2.37,0.53,0.42,0.00,0.00,0.81,0.81,"",0,0.0,-3,-5.9,-52254,-2.3,0,0.0,0,0.0,31,3.5,1610,3.5
"51127","2","102","72","0","2019","A","N",12,0,0,0,0,0,0,"N",3.61,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"51127","3","102","72","0","2019","A","",4,871,38543670,45760,51,851,44273,"",0.49,1.88,2.26,0.09,0.02,1.20,1.20,"",0,0.0,-12,-1.4,3457907,9.9,13760,43.0,16,45.7,87,11.4,4523,11.4
"51127","5","102","72","0","2019","A","",378,2926,105149813,29159899,385705,691,35931,"",0.90,0.86,0.77,0.96,1.01,0.90,0.90,"",12,3.3,641,28.1,30795382,41.4,8536120,41.4,198433,106.0,65,10.4,3388,10.4
"51131","1","102","72","0","2019","A","",14,35,1467718,0,0,808,42035,"",3.98,0.43,0.39,0.00,0.00,0.91,0.91,"",1,7.7,1,2.9,-20476,-1.4,0,0.0,0,0.0,-34,-4.0,-1735,-4.0
"51131","2","102","72","0","2019","A","",12,77,2461885,0,0,614,31903,"",3.02,0.57,0.53,0.00,0.00,0.93,0.93,"",0,0.0,-3,-3.8,46272,1.9,0,0.0,0,0.0,32,5.5,1613,5.3
"51131","3","102","72","0","2019","A","",18,852,33362113,7338843,22326,753,39146,"",1.85,2.05,2.76,14.46,10.12,1.35,1.35,"",-1,-5.3,9,1.1,1065572,3.3,43334,0.6,-16339,-42.3,16,2.2,816,2.1
"51131","5","102","72","0","2019","A","",472,2251,60514717,19280651,255908,517,26884,"",0.94,0.73,0.63,0.66,0.82,0.86,0.86,"",-3,-0.6,17,0.8,1707142,2.9,106088,0.6,-12972,-4.8,11,2.2,562,2.1
"51133","1","102","72","0","2019","A","",9,28,1325589,0,0,910,47342,"",4.10,0.58,0.39,0.00,0.00,0.68,0.68,"",1,12.5,0,0.0,20873,1.6,0,0.0,0,0.0,11,1.2,606,1.3
"51133","2","102","72","0","2019","A","N",7,0,0,0,0,0,0,"N",2.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51133","3","102","72","0","2019","A","",12,434,16691695,5815270,8351,739,38445,"",1.98,1.76,1.54,16.81,5.03,0.88,0.88,"",0,0.0,9,2.1,678494,4.2,95990,1.7,-5752,-40.8,14,1.9,723,1.9
"51133","5","102","72","0","2019","A","",241,1092,30354347,9465090,119454,534,27793,"",0.77,0.60,0.35,0.48,0.51,0.58,0.59,"",-7,-2.8,-9,-0.8,392975,1.3,36064,0.4,-3979,-3.2,10,1.9,570,2.1
"51135","1","102","72","0","2019","A","",7,330,20213736,0,0,1180,61347,"",2.66,3.05,3.53,0.00,0.00,1.16,1.16,"",1,16.7,-16,-4.6,94614,0.5,0,0.0,0,0.0,63,5.6,3255,5.6
"51135","2","102","72","0","2019","A","N",18,0,0,0,0,0,0,"N",6.06,0,0,0,0,0,0,"N",2,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"51135","3","102","72","0","2019","A","",19,678,21140043,704228,2455,599,31161,"",2.62,1.23,1.15,1.90,1.68,0.94,0.94,"",0,0.0,-55,-7.5,363020,1.7,-9721,-1.4,-989,-28.7,54,9.9,2822,10.0
"51135","5","102","72","0","2019","A","",346,2335,73338380,19768678,175717,604,31404,"",0.92,0.57,0.50,0.93,0.85,0.87,0.87,"",-1,-0.3,17,0.7,5632715,8.3,329783,1.7,-2418,-1.4,42,7.5,2200,7.5
"51137","1","102","72","0","2019","A","",10,66,3256761,0,0,944,49097,"",1.81,0.35,0.32,0.00,0.00,0.89,0.89,"",1,11.1,3,4.8,78434,2.5,0,0.0,0,0.0,-29,-3.0,-1486,-2.9
"51137","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51137","3","102","72","0","2019","A","",12,1747,66663752,289253,3154,734,38161,"",0.79,1.83,2.01,0.30,1.01,1.10,1.10,"",0,0.0,-5,-0.3,1002537,1.5,76891,36.2,476,17.8,13,1.8,672,1.8
"51137","5","102","72","0","2019","A","",730,5216,178159190,47041990,416854,657,34154,"",0.93,0.74,0.67,0.84,0.95,0.91,0.91,"",-8,-1.1,6,0.1,7264017,4.3,1374420,3.0,-56331,-11.9,26,4.1,1353,4.1
"51139","1","102","72","0","2019","A","",8,199,11579588,0,0,1121,58311,"",2.30,1.93,2.34,0.00,0.00,1.21,1.21,"",1,14.3,-1,-0.5,98029,0.9,0,0.0,0,0.0,19,1.7,1023,1.8
"51139","2","102","72","0","2019","A","N",15,0,0,0,0,0,0,"N",3.83,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51139","3","102","72","0","2019","A","",15,1003,34167629,42778,416,655,34068,"",1.56,1.91,2.15,0.09,0.14,1.12,1.12,"",0,0.0,-17,-1.7,921935,2.8,-5855,-12.0,-318,-43.3,28,4.5,1477,4.5
"51139","5","102","72","0","2019","A","",463,3211,98097131,27821362,410125,587,30546,"",0.93,0.83,0.77,0.97,0.96,0.93,0.93,"",-27,-5.5,6,0.2,2303760,2.4,23502,0.1,-19710,-4.6,12,2.1,659,2.2
"51141","1","102","72","0","2019","A","",11,44,2036210,0,0,890,46278,"",3.39,0.53,0.58,0.00,0.00,1.08,1.08,"",1,10.0,1,2.3,-17086,-0.8,0,0.0,0,0.0,-23,-2.5,-1197,-2.5
"51141","2","102","72","0","2019","A","",12,84,2904656,0,0,664,34511,"",3.27,0.61,0.66,0.00,0.00,1.08,1.08,"",1,9.1,2,2.4,383975,15.2,0,0.0,0,0.0,71,12.0,3677,11.9
"51141","3","102","72","0","2019","A","N",4,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51141","5","102","72","0","2019","A","",446,2286,62165458,22198617,188975,523,27193,"",0.96,0.73,0.69,0.84,0.72,0.93,0.93,"",-5,-1.1,-77,-3.3,1060175,1.7,921645,4.3,-29679,-13.6,26,5.2,1336,5.2
"51143","1","102","72","0","2019","A","",17,90,4168438,0,0,895,46531,"",2.06,0.40,0.35,0.00,0.00,0.88,0.88,"",1,6.2,6,7.1,260667,6.7,0,0.0,0,0.0,3,0.3,148,0.3
"51143","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",1.71,0,0,0,0,0,0,"N",1,6.7,0,0,0,0,0,0,0,0,0,0,0,0
"51143","3","102","72","0","2019","A","N",32,0,0,0,0,0,0,"N",1.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51143","5","102","72","0","2019","A","",1105,6236,203355905,57733566,552398,627,32613,"",0.94,0.73,0.66,0.81,0.70,0.90,0.90,"",-15,-1.3,-258,-4.0,235466,0.1,-2227328,-3.7,-236598,-30.0,25,4.2,1332,4.3
"51145","1","102","72","0","2019","A","",4,55,2892652,0,0,1014,52754,"",0.83,0.40,0.36,0.00,0.00,0.90,0.90,"",1,33.3,4,7.8,59306,2.1,0,0.0,0,0.0,-51,-4.8,-2621,-4.7
"51145","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",2.94,0,0,0,0,0,0,"N",-1,-5.9,0,0,0,0,0,0,0,0,0,0,0,0
"51145","3","102","72","0","2019","A","",3,1049,42797100,0,0,784,40782,"",0.23,1.49,1.64,0.00,0.00,1.11,1.10,"",0,0.0,12,1.2,1515486,3.7,0,0.0,0,0.0,19,2.5,986,2.5
"51145","5","102","72","0","2019","A","",571,3847,143901939,33995144,233263,719,37410,"",0.83,0.74,0.69,0.83,0.68,0.94,0.94,"",2,0.4,142,3.8,13085248,10.0,1565962,4.8,-3549,-1.5,40,5.9,2102,6.0
"51147","1","102","72","0","2019","A","",10,69,4143708,0,0,1162,60419,"",2.34,0.39,0.45,0.00,0.00,1.15,1.15,"",1,11.1,4,6.2,-45788,-1.1,0,0.0,0,0.0,-77,-6.2,-4035,-6.3
"51147","2","102","72","0","2019","A","N",21,0,0,0,0,0,0,"N",4.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51147","3","102","72","0","2019","A","",10,916,35165000,2076177,9636,738,38390,"",0.85,1.02,1.18,2.57,3.26,1.16,1.16,"",0,0.0,-31,-3.3,1635007,4.9,102847,5.2,1687,21.2,57,8.4,2983,8.4
"51147","5","102","72","0","2019","A","",610,6702,230021152,53219045,524111,660,34322,"",1.00,1.02,0.97,1.15,1.26,0.96,0.96,"",20,3.4,38,0.6,7961047,3.6,-14424,0.0,-30828,-5.6,19,3.0,999,3.0
"51149","1","102","72","0","2019","A","",22,4630,361759741,0,0,1503,78141,"",5.80,16.46,16.67,0.00,0.00,1.01,1.01,"",1,4.8,-32,-0.7,10097702,2.9,0,0.0,0,0.0,52,3.6,2703,3.6
"51149","2","102","72","0","2019","A","N",14,0,0,0,0,0,0,"N",3.27,0,0,0,0,0,0,"N",1,7.7,0,0,0,0,0,0,0,0,0,0,0,0
"51149","3","102","72","0","2019","A","N",31,0,0,0,0,0,0,"N",2.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51149","5","102","72","0","2019","A","",477,6846,271059464,67459325,831921,761,39594,"",0.88,0.65,0.49,1.02,1.10,0.75,0.75,"",15,3.2,-170,-2.4,2094664,0.8,-901576,-1.3,-176892,-17.5,24,3.3,1259,3.3
"51153","1","102","72","0","2019","A","",38,6547,587561943,0,0,1726,89742,"",0.68,2.63,3.29,0.00,0.00,1.26,1.25,"",0,0.0,126,2.0,18952087,3.3,0,0.0,0,0.0,23,1.4,1188,1.3
"51153","2","102","72","0","2019","A","N",27,0,0,0,0,0,0,"N",0.43,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51153","3","102","72","0","2019","A","",34,19673,1087231465,4039299,26644,1063,55264,"",0.22,1.55,1.90,0.30,0.55,1.23,1.23,"N",-1,-2.9,0,0,0,0,0,0,0,0,0,0,0,0
"51153","5","102","72","0","2019","A","",8020,88040,3877456310,813568171,6906287,847,44042,"",1.00,0.94,0.85,1.06,1.02,0.90,0.90,"",75,0.9,1725,2.0,161862919,4.4,29003441,3.7,-826335,-10.7,19,2.3,995,2.3
"51155","1","102","72","0","2019","A","",10,48,2411305,0,0,976,50764,"",2.00,0.17,0.15,0.00,0.00,0.86,0.86,"",1,11.1,8,20.0,373945,18.4,0,0.0,0,0.0,-6,-0.6,-276,-0.5
"51155","2","102","72","0","2019","A","N",20,0,0,0,0,0,0,"N",3.54,0,0,0,0,0,0,"N",1,5.3,0,0,0,0,0,0,0,0,0,0,0,0
"51155","3","102","72","0","2019","A","N",51,0,0,0,0,0,0,"N",3.69,0,0,0,0,0,0,"N",-1,-1.9,0,0,0,0,0,0,0,0,0,0,0,0
"51155","5","102","72","0","2019","A","",671,6801,212942225,62763012,675783,602,31309,"",0.94,0.66,0.51,0.70,0.30,0.78,0.78,"",9,1.4,209,3.2,18702657,9.6,1864134,3.1,8792,1.3,35,6.2,1842,6.3
"51157","1","102","72","0","2019","A","",5,19,1114647,0,0,1109,57654,"",3.08,0.71,0.76,0.00,0.00,1.04,1.04,"",1,25.0,1,5.6,-12405,-1.1,0,0.0,0,0.0,-95,-7.9,-4960,-7.9
"51157","2","102","72","0","2019","A","N",7,0,0,0,0,0,0,"N",3.82,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51157","3","102","72","0","2019","A","",20,276,10977762,5644,61,766,39823,"",4.47,2.03,2.32,0.04,0.13,1.14,1.14,"",0,0.0,5,1.8,539338,5.2,-117,-2.0,-12,-16.4,24,3.2,1257,3.3
"51157","5","102","72","0","2019","A","",181,823,31505718,7749616,78840,736,38266,"",0.78,0.82,0.83,0.98,1.16,1.01,1.01,"",-4,-2.2,6,0.7,516923,1.7,220802,2.9,25122,46.8,6,0.8,324,0.9
"51159","1","102","72","0","2019","A","",8,30,1646343,0,0,1067,55495,"",6.06,0.55,0.55,0.00,0.00,1.00,1.00,"",1,14.3,2,7.1,109294,7.1,0,0.0,0,0.0,8,0.8,437,0.8
"51159","2","102","72","0","2019","A","N",17,0,0,0,0,0,0,"N",11.40,0,0,0,0,0,0,"N",-1,-5.6,0,0,0,0,0,0,0,0,0,0,0,0
"51159","3","102","72","0","2019","A","",6,458,17530131,2150724,2366,737,38310,"",1.65,1.66,1.81,9.22,3.07,1.10,1.10,"",0,0.0,10,2.2,893507,5.4,52685,2.5,60,2.6,22,3.1,1147,3.1
"51159","5","102","72","0","2019","A","",158,1478,54155887,11846783,111078,705,36650,"",0.84,0.73,0.70,0.88,1.03,0.97,0.97,"",0,0.0,-14,-0.9,611747,1.1,-134016,-1.1,-6402,-5.4,15,2.2,752,2.1
"51161","1","102","72","0","2019","A","",8,135,9505906,0,0,1357,70588,"",0.54,0.18,0.21,0.00,0.00,1.14,1.14,"",1,14.3,9,7.1,106793,1.1,0,0.0,0,0.0,-74,-5.2,-3811,-5.1
"51161","2","102","72","0","2019","A","N",24,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,"N",1,4.3,0,0,0,0,0,0,0,0,0,0,0,0
"51161","3","102","72","0","2019","A","N",30,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51161","5","102","72","0","2019","A","",2170,29150,1220277459,260334018,2440791,805,41862,"",1.02,1.06,1.05,1.07,1.02,0.99,0.99,"",-24,-1.1,438,1.5,51955424,4.4,8940853,3.6,-378948,-13.4,22,2.8,1171,2.9
"51163","1","102","72","0","2019","A","",10,24,1078823,0,0,874,45424,"",3.36,0.20,0.19,0.00,0.00,0.96,0.96,"",1,11.1,-1,-4.0,-14743,-1.3,0,0.0,0,0.0,24,2.8,1240,2.8
"51163","2","102","72","0","2019","A","N",12,0,0,0,0,0,0,"N",3.57,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51163","3","102","72","0","2019","A","",7,876,32914257,72000,79,723,37591,"",0.85,1.44,1.81,0.12,0.02,1.26,1.26,"",-1,-12.5,43,5.2,1458518,4.6,0,0.0,0,0.0,-3,-0.4,-175,-0.5
"51163","5","102","72","0","2019","A","",363,3823,108788489,29635848,224497,547,28455,"",0.85,0.85,0.75,0.84,0.50,0.88,0.88,"",-5,-1.4,134,3.6,6370096,6.2,1034882,3.6,3588,1.6,13,2.4,691,2.5
"51165","1","102","72","0","2019","A","",22,140,7742217,0,0,1063,55269,"",2.01,0.22,0.19,0.00,0.00,0.87,0.87,"",1,4.8,1,0.7,-49846,-0.6,0,0.0,0,0.0,-17,-1.6,-890,-1.6
"51165","2","102","72","0","2019","A","N",15,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51165","3","102","72","0","2019","A","",27,3417,116239273,328976,361,654,34020,"",0.89,1.06,0.90,0.09,0.03,0.85,0.85,"",0,0.0,38,1.1,3536129,3.1,-73285,-18.2,-82,-18.5,13,2.0,666,2.0
"51165","5","102","72","0","2019","A","",1346,18840,773575414,148477095,1176965,790,41060,"",0.86,0.79,0.75,0.73,0.78,0.95,0.95,"",13,1.0,512,2.8,46999572,6.5,-2131684,-1.4,-207893,-15.0,28,3.7,1417,3.6
"51167","1","102","72","0","2019","A","",14,63,3516673,0,0,1075,55894,"",3.84,0.50,0.48,0.00,0.00,0.96,0.96,"",1,7.7,1,1.6,30972,0.9,0,0.0,0,0.0,-11,-1.0,-555,-1.0
"51167","2","102","72","0","2019","A","N",17,0,0,0,0,0,0,"N",4.13,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"51167","3","102","72","0","2019","A","",21,1130,37576232,1462685,4302,639,33241,"",2.09,1.75,1.58,2.35,1.17,0.90,0.90,"",0,0.0,-13,-1.1,634034,1.7,-24540,-1.7,-411,-8.7,17,2.7,906,2.8
"51167","5","102","72","0","2019","A","",487,3907,161205277,30504568,304781,794,41262,"",0.94,0.82,0.85,0.85,0.59,1.04,1.04,"",-15,-3.0,-31,-0.8,1675528,1.1,-826076,-2.6,-33098,-9.8,15,1.9,755,1.9
"51169","1","102","72","0","2019","A","",10,54,2585009,0,0,923,48019,"",3.86,0.57,0.57,0.00,0.00,1.01,1.01,"",1,11.1,1,1.9,16498,0.6,0,0.0,0,0.0,-15,-1.6,-750,-1.5
"51169","2","102","72","0","2019","A","",15,121,3534012,0,0,560,29106,"",5.12,0.77,0.63,0.00,0.00,0.82,0.82,"",0,0.0,12,11.0,58503,1.7,0,0.0,0,0.0,-52,-8.5,-2731,-8.6
"51169","3","102","72","0","2019","A","",31,1094,38715383,9211710,17318,681,35397,"",4.33,2.27,2.67,15.31,5.87,1.18,1.18,"",0,0.0,3,0.3,793474,2.1,178117,2.0,-2253,-11.5,13,1.9,635,1.8
"51169","5","102","72","0","2019","A","",349,2779,75579173,26760335,265058,523,27200,"",0.94,0.78,0.65,0.77,0.64,0.84,0.84,"",-13,-3.6,103,3.8,3759729,5.2,3193709,13.6,24673,10.3,7,1.4,357,1.3
"51171","1","102","72","0","2019","A","",17,124,6992617,0,0,1082,56279,"",2.42,0.47,0.48,0.00,0.00,1.02,1.02,"",0,0.0,-2,-1.6,-443902,-6.0,0,0.0,0,0.0,-55,-4.8,-2819,-4.8
"51171","2","102","72","0","2019","A","N",16,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51171","3","102","72","0","2019","A","",10,1933,71614892,5169566,15196,713,37058,"",0.52,1.43,1.52,3.34,2.37,1.07,1.07,"",0,0.0,26,1.4,3713503,5.5,-1608159,-23.7,-6593,-30.3,28,4.1,1445,4.1
"51171","5","102","72","0","2019","A","",955,7769,292168197,68482856,753119,723,37609,"",0.95,0.78,0.78,0.77,0.84,1.00,1.00,"",-40,-4.0,-80,-1.0,4428413,1.5,506262,0.7,5796,0.8,18,2.6,951,2.6
"51173","1","102","72","0","2019","A","",10,74,3917328,0,0,1018,52937,"",1.86,0.33,0.34,0.00,0.00,1.03,1.03,"",1,11.1,5,7.2,99385,2.6,0,0.0,0,0.0,-50,-4.7,-2597,-4.7
"51173","2","102","72","0","2019","A","",22,1057,42574210,0,0,774,40269,"",3.63,2.81,2.95,0.00,0.00,1.05,1.05,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51173","3","102","72","0","2019","A","",34,1859,60583103,12901861,52845,627,32586,"",2.29,1.60,1.61,10.13,8.67,1.01,1.01,"",0,0.0,-24,-1.3,1618014,2.7,-63770,-0.5,-14920,-22.0,25,4.2,1266,4.0
"51173","5","102","72","0","2019","A","",764,5654,166665488,49993256,504016,567,29477,"",1.00,0.66,0.56,0.68,0.59,0.84,0.84,"",-23,-2.9,53,0.9,8606674,5.4,971917,2.0,-76308,-13.1,24,4.4,1256,4.5
"51175","1","102","72","0","2019","A","",13,51,2701686,0,0,1010,52545,"",6.34,0.75,0.75,0.00,0.00,1.00,1.00,"",1,8.3,1,2.0,-48425,-1.8,0,0.0,0,0.0,-42,-4.0,-2184,-4.0
"51175","2","102","72","0","2019","A","N",15,0,0,0,0,0,0,"N",6.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"51175","3","102","72","0","2019","A","",10,849,26798032,6710336,13544,607,31564,"",1.77,2.43,2.31,19.59,11.58,0.95,0.95,"",0,0.0,27,3.3,1026944,4.0,190518,2.9,4612,51.6,4,0.7,228,0.7
"51175","5","102","72","0","2019","A","",234,1518,48181128,12328672,93385,610,31735,"",0.80,0.59,0.52,0.63,0.57,0.88,0.89,"",-9,-3.7,26,1.7,1529942,3.3,509896,4.3,-17777,-16.0,9,1.5,460,1.5
